Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Magnivore (OD),                  0.64,  0.48,   0.64,   1.25,   0.09,  0.00,   5
Magosi, the Waterveil,           0.30,  5.17,   0.57,   1.77,   0.01, -0.01, 364
Magus of the Abyss,              0.37,  0.12,   0.37,   0.49,   0.25,  0.00,   2
Magus of the Arena,              0.28,  0.03,   0.28,   0.31,   0.25,  0.00,   4
Magus of the Bazaar,             0.23,  0.07,   0.23,   0.31,   0.06,  0.00,   7
Magus of the Candelabra,         0.31,  0.08,   0.31,   0.43,   0.25,  0.00,   3
Magus of the Coffers,            0.37,  0.12,   0.37,   0.52,   0.25, -0.00,   5
Magus of the Disk,               0.48,  0.33,   0.48,   1.00,   0.01, -0.00,   5
Magus of the Future,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Magus of the Jar,                0.29,  0.04,   0.29,   0.33,   0.25,  0.00,   6
Magus of the Library,            0.34,  0.08,   0.34,   0.49,   0.25,  0.00,   9
Magus of the Mirror,             0.28,  0.04,   0.28,   0.33,   0.25, -0.00,   3
Magus of the Moat,               0.84,  0.42,   0.84,   1.45,   0.25, -0.00,  10
Magus of the Moon,               3.66,  1.51,   3.78,   6.50,   0.49,  0.04,  23
Magus of the Scroll,             0.37,  0.25,   0.37,   0.99,   0.24, -0.02,  16
Magus of the Tabernacle,         0.40,  0.28,   0.40,   0.99,   0.06, -0.00,   9
Magus of the Unseen (5th),       0.57,  0.47,   0.57,   1.25,   0.08,  0.17,   5
Magus of the Unseen (IA),        0.94,  0.00,   0.94,   0.94,   0.94,  0.00,   1
Magus of the Vineyard,           0.53,  0.33,   0.53,   0.99,   0.25, -0.00,   3
Mahamoti Djinn (10th),           0.79,  0.31,   0.79,   1.00,   0.25,  0.17,   4
Mahamoti Djinn (4th),            0.78,  0.42,   0.78,   1.12,   0.06,  0.19,   4
Mahamoti Djinn (7th),            0.73,  0.34,   0.73,   1.00,   0.25,  0.48,   3
Mahamoti Djinn (8th),            0.73,  0.34,   0.73,   1.00,   0.25,  0.48,   3
Mahamoti Djinn (9th),            0.73,  0.34,   0.73,   1.00,   0.25,  0.48,   3
Mahamoti Djinn (A),             46.86,  2.14,  46.86,  49.00,  44.72,  0.00,   2
Mahamoti Djinn (B),             15.50,  0.00,  15.50,  15.50,  15.50,  0.00,   1
Mahamoti Djinn (RV),             0.97,  0.48,   0.97,   1.45,   0.49, -0.48,   2
Mahamoti Djinn (U),              2.25,  0.00,   2.25,   2.25,   2.25,  0.00,   1
Major Teroh,                     0.41,  0.29,   0.41,   0.99,   0.01,  0.00,   6
Makeshift Mannequin,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Makindi Shieldmate,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Malach of the Dawn,              0.27,  0.02,   0.27,   0.29,   0.25, -0.00,   2
Malachite Golem,                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Malachite Talisman,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Malakir Bloodwitch,              1.71,  0.76,   1.76,   5.00,   0.24, -0.01, 448
Malevolent Awakening,            0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Malfegor,                        0.72,  0.47,   0.81,   1.93,   0.25, -0.05,  28
Malicious Advice,                0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Malignant Growth,                0.13,  0.12,   0.13,   0.25,   0.01,  0.00,   2
Mammoth Harness,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Man-o'-War (PT),                 0.68,  0.00,   0.68,   0.68,   0.68,  0.00,   1
Man-o'-War (ST1),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Man-o'-War (VI),                 0.16,  0.09,   0.16,   0.25,   0.06,  0.00,   4
Mana Breach (7th),               0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Mana Breach (EX),                0.25,  0.09,   0.25,   0.33,   0.16, -0.00,   2
Mana Cache,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Chains,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Clash (4th),                1.50,  0.00,   1.50,   1.50,   1.50,  0.00,   1
Mana Clash (5th),                0.36,  0.00,   0.36,   0.36,   0.36,  0.00,   1
Mana Clash (7th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Clash (8th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Clash (9th),                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Mana Clash (DK),                 1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Mana Crypt,                     29.40,  6.73,  28.88,  40.00,  11.52,  0.52,  23
Mana Cylix (CFX),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Cylix (PS),                 0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Mana Drain,                     86.78, 31.76,  91.74, 122.50,  67.25,  3.48,  34
Mana Echoes,                     0.23,  0.64,   0.60,   1.72,   0.09,  0.00,   8
Mana Flare (4th),                1.27,  1.35,   1.80,   3.93,   0.14,  0.38,  10
Mana Flare (5th),                1.00,  1.34,   1.65,   3.93,   0.10,  0.00,   9
Mana Flare (A),                 49.64,  5.40,  49.64,  55.04,  44.24,  0.00,   2
Mana Flare (B),                 21.30,  6.93,  22.60,  32.31,  15.50, -0.00,   4
Mana Flare (MED),                0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Mana Flare (RV),                 1.20,  1.11,   1.68,   3.92,   0.49, -0.00,  11
Mana Flare (U),                  1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Mana Geyser,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Leak (8th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Mana Leak (9th),                 0.29,  2.56,   1.25,   8.00,   0.07,  0.00,   8
Mana Leak (BK),                  1.05,  0.05,   1.05,   1.10,   0.99, -0.00,   2
Mana Leak (ST),                  0.30,  0.08,   0.30,   0.50,   0.25, -0.00,  11
Mana Leech,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Matrix,                     3.97,  1.56,   3.37,   4.99,   0.99, -0.00,   5
Mana Maze,                       1.00,  0.75,   1.00,   1.75,   0.25,  0.00,   2
Mana Prism (6th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Prism (MI),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Reflection,                 0.36,  0.13,   0.36,   0.69,   0.25, -0.00,  10
Mana Screw,                      0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   2
Mana Seism,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Severance,                  0.51,  0.48,   0.62,   1.93,   0.25,  0.00,  14
Mana Short (4th),                1.45,  0.84,   1.10,   1.93,   0.07,  1.17,   4
Mana Short (6th),                1.92,  0.81,   1.35,   1.93,   0.20,  0.87,   3
Mana Short (7th),                0.30,  0.68,   0.66,   1.93,   0.25, -0.08,   9
Mana Short (A),                 26.42,  0.00,  26.42,  26.42,  26.42,  0.00,   1
Mana Short (B),                  8.74, 11.01,  16.50,  32.00,   7.50,  0.01,   3
Mana Short (RV),                 1.01,  0.57,   1.01,   1.93,   0.06,  0.27,   9
Mana Short (U),                  1.99,  0.00,   1.99,   1.99,   1.99,  0.00,   1
Mana Skimmer,                    0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Mana Tithe,                      0.74,  0.35,   0.74,   0.99,   0.25,  0.00,   3
Mana Vapors,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mana Vault (4th),                1.31,  1.21,   1.84,   3.93,   0.15,  0.00,  10
Mana Vault (5th),                2.04,  2.32,   2.61,   8.33,   0.25,  0.67,  11
Mana Vault (A),                119.95,  0.01, 119.95, 119.95, 119.95, 54.94,   1
Mana Vault (B),                 64.21,  6.93,  67.66,  78.00,  60.99,  0.80,   4
Mana Vault (RV),                 2.11,  1.13,   2.11,   3.93,   0.75,  0.52,   9
Mana Vault (U),                  3.30,  0.00,   3.30,   3.30,   3.30,  0.00,   1
Mana Vortex,                     0.47,  0.23,   0.47,   0.70,   0.25,  0.00,   2
Mana Web,                        1.64,  0.80,   1.36,   2.25,   0.24,  0.00,   5
Manabarbs (10th),                0.85,  0.60,   0.85,   1.45,   0.25,  0.60,   4
Manabarbs (4th),                 0.52,  0.37,   0.52,   1.00,   0.17,  0.30,   5
Manabarbs (5th),                 1.06,  0.54,   1.06,   1.45,   0.29,  0.77,   3
Manabarbs (6th),                 1.45,  0.00,   1.45,   1.45,   1.45,  0.00,   1
Manabarbs (A),                   5.50,  0.00,   5.50,   5.50,   5.50,  0.00,   1
Manabarbs (B),                  10.50,  0.00,  10.50,  10.50,  10.50,  0.00,   1
Manabarbs (M10),                 0.39,  0.61,   0.47,   1.06,   0.25,  0.02,  50
Manabarbs (RV),                  0.78,  0.30,   0.78,   1.00,   0.25,  0.10,   6
Manabarbs (U),                   2.99,  0.00,   2.99,   2.99,   2.99,  0.00,   1
Manabond,                        2.04,  1.86,   2.89,   6.50,   0.88,  0.00,  13
Manacles of Decay,               0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Manaforce Mace,                  0.13,  0.00,   0.13,   0.13,   0.13,  0.03,   1
Manaforge Cinder,                0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Manakin,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Manamorphose,                    0.46,  0.08,   0.46,   0.50,   0.25,  0.00,  10
Manaplasm,                       0.28,  0.09,   0.28,   0.66,   0.25, -0.01,  21
Mangara of Corondor,             0.23,  0.12,   0.23,   0.50,   0.01,  0.00,  11
Mangara's Blessing,              0.62,  0.37,   0.62,   0.99,   0.25,  0.00,   2
Mangara's Equity,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mangara's Tome,                  1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Maniacal Rage (CFX),             0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Maniacal Rage (IN),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Manipulate Fate,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mannichi, the Fevered Dream,     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Manriki-Gusari,                  0.36,  0.00,   0.36,   0.36,   0.36,  0.00,   1
Manta Ray,                       0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   1
Manta Riders,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mantis Engine (10th),            0.33,  0.05,   0.33,   0.38,   0.28, -0.00,   2
Mantis Engine (UD),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mantle of Leadership,            0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Maralen of the Mornsong,         0.30,  0.10,   0.30,   0.56,   0.25,  0.01,   8
Marauding Knight,                0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Maraxus of Keld,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marble Chalice,                  0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Marble Diamond (6th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marble Diamond (7th),            0.09,  0.00,   0.09,   0.09,   0.09,  0.00,   3
Marble Diamond (MI),             0.16,  0.09,   0.16,   0.25,   0.06, -0.00,   2
Marble Priest,                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Marble Titan (9th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marble Titan (TE),               0.85,  0.20,   0.85,   0.99,   0.56, -0.00,   3
March of Souls,                  0.70,  0.34,   0.70,   1.00,   0.25,  0.00,   5
March of the Machines (10th),    0.28,  0.03,   0.28,   0.31,   0.25,  0.00,   2
March of the Machines (MRD),     0.39,  0.40,   0.39,   1.25,   0.01, -0.07,   6
Marhault Elsdragon (CH),         0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Marhault Elsdragon (LE),         0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Marisi's Twinclaws,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marjhan,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mark of Asylum,                  0.47,  0.26,   0.47,   1.25,   0.25, -0.01,  37
Mark of Eviction,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Mark of Fury,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Mark of Mutiny,                  0.23,  0.06,   0.23,   0.29,   0.12, -0.03,   5
Mark of Sakiko,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Mark of the Oni,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marker Beetles,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Maro,                            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Maro (6th),                      1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Maro (7th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Maro (8th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Maro (MI),                       0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Marrow Chomper,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.10,   1
Marrow-Gnawer,                   4.93,  1.85,   3.61,   4.93,   0.99, -0.00,   3
Marsh Boa,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marsh Casualties,                0.28,  0.08,   0.28,   0.49,   0.25,  0.00,   8
Marsh Crocodile,                 0.35,  0.00,   0.35,   0.35,   0.35,  0.00,   1
Marsh Flats,                     9.32,  2.35,   9.37,  16.00,   0.25, -0.05, 643
Marsh Flitter,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Marsh Gas (4th),                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Marsh Gas (DK),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marsh Goblins,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marsh Lurker,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marsh Viper (4th),               0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Marsh Viper (5th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marsh Viper (DK),                0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   2
Marshaling Cry,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Marshaling the Troops,           5.79,  0.00,   5.79,   5.79,   5.79,  0.00,   1
Marshdrinker Giant,              0.68,  0.00,   0.68,   0.68,   0.68,  0.00,   1
Martial Coup,                    3.26,  1.02,   3.23,   5.45,   0.25, -0.07,  40
Marton Stromgald (IA),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Martyr of Ashes,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Martyr of Bones,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Martyr of Frost,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Martyr of Sands,                 0.23,  0.03,   0.23,   0.25,   0.17,  0.00,   4
Martyr of Spores,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Martyr's Cause,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Martyr's Cry,                    1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Martyrdom,                       0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Martyred Rusalka,                0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Martyrs of Korlis,               1.79,  0.80,   1.79,   2.59,   0.99,  0.00,   2
Martyrs' Tomb,                   0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Masako the Humorless,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mask of Intolerance,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mask of Law and Grace,           0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Mask of Memory,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mask of Riddles,                 0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Mask of the Mimic,               0.75,  0.00,   0.75,   0.75,   0.75,  0.00,   1
Masked Admirers,                 0.33,  0.11,   0.33,   0.56,   0.25, -0.00,  15
Masked Gorgon,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mass Calcify,                    0.57,  0.30,   0.57,   1.00,   0.25, -0.07,   6
Mass Hysteria,                   0.28,  0.03,   0.28,   0.31,   0.25,  0.00,   2
Mass of Ghouls (10th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mass of Ghouls (FUT),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Massacre,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Apothecary,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Decoy (8th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Decoy (9th),              0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   1
Master Decoy (TE),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Healer (7th),             0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Master Healer (8th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Healer (9th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Healer (UD),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master Transmuter,               2.68,  0.94,   2.70,   4.93,   0.55, -0.04,  50
Master of Arms,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Master of Etherium,              2.83,  1.20,   2.98,   6.25,   0.50,  0.04,  80
Master of the Hunt,              5.53,  1.74,   5.76,   8.67,   3.75, -0.00,   6
Master of the Veil,              0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Master of the Wild Hunt,         6.49,  1.63,   6.44,  11.93,   0.25,  0.02, 140
Masticore,                       4.23,  2.04,   4.39,   8.72,   0.25, -0.05,  30
Masumaro, First to Live,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Matca Rioters,                   0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Matopi Golem,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Matsu-Tribe Birdstalker,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Matsu-Tribe Decoy,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Matsu-Tribe Sniper,              0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Mausoleum Turnkey,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mawcor,                          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mawcor (TE),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mayael the Anima,                0.60,  0.39,   0.60,   1.54,   0.17, -0.03,  34
Mayael's Aria,                   0.68,  0.43,   0.68,   1.55,   0.25,  0.01,  20
Maze of Ith,                     9.98,  2.61,   9.99,  16.26,   4.40,  0.13,  47
Maze of Shadows,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Meadowboon,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Measure of Wickedness,           0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Meddle (MI),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Meddle (ONS),                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Meddling Kids,                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Meddling Mage (ARB),             3.84,  1.37,   3.96,   7.92,   0.25,  0.02,  61
Meddling Mage (DCI),             4.60,  0.09,   4.60,   4.69,   4.50, -0.00,   2
Meddling Mage (PS),              4.48,  2.72,   5.27,  12.92,   0.99, -0.00,  20
